transaction_id,account_id,bank_name,transaction_type,amount,currency,transaction_date,status,description,merchant_name,reference,transaction_category
TRX2543293,ACC423116,Discovery Bank,Card Payment,34104.1,ZAR,2024-11-10 23:24:36,Completed,During response because kind believe.,"Johnson, Gross and Myers Retail",REF961836,Bills & Utilities
TRX8830739,ACC375643,FNB,Online Payment,39291.41,ZAR,2024-07-28 14:01:43,Completed,Can fire do not media address such rise.,Thomas PLC Entertainment,REF439267,Transport
TRX4850349,ACC944950,TymeBank,Online Payment,17278.6,ZAR,2024-02-21 03:30:09,Completed,Think ago girl.,"Morgan, Sullivan and Johnson Entertainment",REF816937,Shopping
TRX6670826,ACC238700,Nedbank,ATM Withdrawal,21330.73,ZAR,2023-03-08 22:34:17,Pending,Fear goal special bar everything stock.,,REF208877,Healthcare
TRX3671690,ACC205631,TymeBank,EFT,16576.02,ZAR,2024-06-26 20:01:11,Completed,Not certainly personal common.,,REF581303,Transport
TRX5761590,ACC366780,Nedbank,Online Payment,45091.87,ZAR,2023-06-19 23:07:54,Completed,Run per anything site book they woman.,"Jackson, Callahan and Cruz Retail",REF338275,Shopping
TRX6115825,ACC128135,Capitec,Cash Deposit,30253.64,ZAR,2023-12-29 12:16:55,Completed,From watch tell though Mrs they after.,,REF478419,Healthcare
TRX5117630,ACC967587,Nedbank,EFT,4180.76,ZAR,2023-10-12 04:36:44,Completed,Look impact eight explain fill.,,REF195656,Transport
TRX3945935,ACC986114,Capitec,Deposit,1420.98,ZAR,2024-10-11 12:37:25,Completed,Reduce beyond Democrat perform human model such.,,REF971489,Entertainment
TRX5057888,ACC886307,FNB,Cash Deposit,34963.3,ZAR,2024-06-04 13:57:40,Completed,Middle big Republican shake trial number tend.,,REF703176,Healthcare
TRX7174112,ACC840341,ABSA,Withdrawal,45559.76,ZAR,2023-10-09 16:41:05,Completed,Program able half fish begin yard stay.,,REF124058,Bills & Utilities
TRX6518089,ACC515794,Capitec,ATM Withdrawal,27867.83,ZAR,2023-08-19 11:22:28,Completed,Low enter create feeling impact lay.,,REF994931,Healthcare
TRX8585980,ACC854249,FNB,Deposit,19157.09,ZAR,2023-10-20 20:57:00,Failed,Owner treatment feel past per friend big apply.,,REF174801,Shopping
TRX8561453,ACC990451,Capitec,EFT,43323.34,ZAR,2024-08-16 14:45:19,Completed,Image service claim character.,,REF330451,Healthcare
TRX2433617,ACC730479,Standard Bank,Cash Deposit,33743.9,ZAR,2024-11-13 17:10:47,Completed,Perhaps artist traditional field single.,,REF526200,Transport
TRX6943541,ACC672656,FNB,Card Payment,20324.79,ZAR,2023-06-10 10:11:11,Completed,Drug measure contain significant score.,"Clark, Wilcox and Burns Travel",REF347191,Bills & Utilities
TRX1367692,ACC682435,Discovery Bank,Card Payment,17410.03,ZAR,2024-03-07 19:30:19,Failed,Prove pass similar interesting herself around.,"Rowe, Smith and Jackson Grocery",REF698800,Entertainment
TRX2107356,ACC554237,Discovery Bank,Debit Order,35766.19,ZAR,2024-07-19 01:25:31,Pending,After thousand less rich who impact.,,REF661493,Shopping
TRX2992779,ACC662444,ABSA,ATM Withdrawal,36623.92,ZAR,2023-03-11 14:49:19,Completed,Candidate performance address road.,,REF481538,Transport
TRX4491389,ACC172300,FNB,Card Payment,33479.11,ZAR,2024-04-22 21:57:54,Completed,Able visit too wide fact stand.,"Myers, Nelson and Ochoa Restaurant",REF387114,Transport
TRX3093466,ACC533491,TymeBank,Cash Deposit,33999.66,ZAR,2024-01-15 12:17:19,Completed,Material approach any become eat just miss.,,REF293468,Healthcare
TRX4497766,ACC161983,ABSA,ATM Withdrawal,31136.09,ZAR,2023-10-19 02:53:33,Completed,Huge tax baby mind he sit.,,REF799946,Entertainment
TRX7515335,ACC958155,Standard Bank,Deposit,17353.13,ZAR,2024-08-02 05:24:06,Completed,Sure usually we fill cost green bill.,,REF800382,Food & Dining
TRX6780798,ACC756295,Discovery Bank,Online Payment,17148.69,ZAR,2024-04-03 05:06:46,Pending,Learn meet approach in full.,Parks-Hunter Travel,REF837432,Transport
TRX3949535,ACC110758,Capitec,Cash Deposit,26784.22,ZAR,2024-07-15 11:29:56,Completed,Public public late join table.,,REF587895,Entertainment
TRX1531769,ACC474609,Standard Bank,Debit Order,31303.67,ZAR,2024-10-22 15:11:13,Completed,Operation read receive over.,,REF890780,Shopping
TRX6697964,ACC689463,Discovery Bank,Deposit,3101.16,ZAR,2024-09-24 03:51:58,Pending,This medical training ability such year.,,REF236913,Entertainment
TRX2258483,ACC420800,Standard Bank,Withdrawal,31017.21,ZAR,2024-10-15 04:17:35,Completed,Senior walk serious politics.,,REF489803,Shopping
TRX8419721,ACC943036,ABSA,Withdrawal,34766.21,ZAR,2024-09-18 02:39:17,Completed,Build provide religious hundred.,,REF903116,Healthcare
TRX3765576,ACC314501,FNB,ATM Withdrawal,10585.01,ZAR,2023-09-02 01:57:40,Pending,History during since agent fear water term.,,REF373979,Bills & Utilities
TRX3452370,ACC837297,Nedbank,Debit Order,40982.88,ZAR,2024-11-18 10:28:34,Completed,Whose miss lot. Find week way enter science.,,REF632730,Bills & Utilities
TRX9541539,ACC461449,Nedbank,Deposit,27345.98,ZAR,2024-10-10 06:31:01,Pending,Whom tell day. Wife dark story.,,REF702435,Food & Dining
TRX6270794,ACC499137,ABSA,Cash Deposit,17067.59,ZAR,2024-05-23 04:14:09,Failed,Thought rule suffer relationship area music dark.,,REF541909,Transport
TRX9700300,ACC868981,Standard Bank,Debit Order,26145.97,ZAR,2024-04-09 11:05:47,Completed,Ability pretty study movement table American.,,REF398854,Transport
TRX6973563,ACC536432,Nedbank,Card Payment,32930.55,ZAR,2024-01-24 20:37:50,Failed,Site hit so attention sister when.,Jones PLC Retail,REF409391,Healthcare
TRX1366421,ACC351084,Discovery Bank,Online Payment,48281.45,ZAR,2023-11-28 23:11:39,Failed,Part much science medical data skill doctor.,"Henry, Mueller and Clark Entertainment",REF737943,Shopping
TRX2709035,ACC841245,Nedbank,Cash Deposit,24777.66,ZAR,2023-05-29 23:23:51,Failed,Capital tax most like number fast.,,REF875596,Transport
TRX6814479,ACC941001,Capitec,Card Payment,11564.84,ZAR,2024-01-17 15:48:14,Completed,Floor live practice full.,Baker-Brown Grocery,REF946072,Food & Dining
TRX4130414,ACC435835,FNB,Online Payment,27986.34,ZAR,2024-04-20 20:51:51,Completed,Scene every seven trouble.,"Scott, Jones and Bryant Grocery",REF607045,Food & Dining
TRX3491361,ACC338862,TymeBank,EFT,4202.36,ZAR,2024-01-01 15:35:00,Completed,Who game gas such.,,REF220886,Entertainment
TRX9258849,ACC903089,Discovery Bank,Cash Deposit,5228.68,ZAR,2024-01-29 16:03:08,Completed,Authority place sometimes.,,REF798298,Shopping
TRX5877155,ACC492223,ABSA,Cash Deposit,23110.09,ZAR,2024-07-02 14:17:55,Pending,Paper around eye kind hundred expect writer seem.,,REF476996,Bills & Utilities
TRX9039851,ACC962050,Nedbank,Withdrawal,45726.21,ZAR,2024-08-16 17:34:23,Failed,Author page drug authority method.,,REF332370,Shopping
TRX4591662,ACC876233,Discovery Bank,ATM Withdrawal,13506.14,ZAR,2023-05-31 12:23:12,Pending,Toward imagine daughter likely because.,,REF850880,Bills & Utilities
TRX3646350,ACC812717,Discovery Bank,EFT,10764.93,ZAR,2023-09-26 14:35:21,Completed,Control main usually offer door rule right.,,REF326503,Entertainment
TRX3606529,ACC233828,TymeBank,Card Payment,3008.9,ZAR,2024-04-19 02:09:09,Completed,Or quickly significant.,Murray Group Grocery,REF764068,Healthcare
TRX2418585,ACC447094,ABSA,ATM Withdrawal,47787.19,ZAR,2023-12-22 09:03:10,Completed,Stuff place sound respond child bit.,,REF362340,Shopping
TRX4580856,ACC737907,Capitec,EFT,39166.61,ZAR,2023-05-19 02:36:02,Completed,Where actually rule citizen month consider then.,,REF100745,Bills & Utilities
TRX9202291,ACC689989,Capitec,Online Payment,11177.79,ZAR,2023-09-07 15:37:10,Completed,Scene movement result move.,Perez-Clark Retail,REF843016,Food & Dining
TRX3208750,ACC786093,Discovery Bank,Deposit,47609.19,ZAR,2024-08-09 02:38:05,Pending,Data join themselves upon expect.,,REF566338,Shopping
TRX6752044,ACC447094,ABSA,Deposit,12107.32,ZAR,2023-08-23 10:22:25,Completed,Sport theory pay.,,REF732914,Entertainment
TRX7874301,ACC184295,Discovery Bank,Withdrawal,6087.19,ZAR,2024-11-11 03:37:23,Completed,Range building box food.,,REF381886,Entertainment
TRX4753405,ACC418011,ABSA,Online Payment,38444.58,ZAR,2024-02-26 13:44:05,Pending,Cup include create style worker land.,Luna PLC Entertainment,REF826682,Food & Dining
TRX7410457,ACC772704,Discovery Bank,Card Payment,13485.95,ZAR,2024-10-25 19:48:44,Pending,Charge mission mission pick activity know.,Butler-Brooks Travel,REF401076,Shopping
TRX8498335,ACC710303,ABSA,Card Payment,15361.43,ZAR,2023-12-13 21:47:29,Completed,Along everybody night force building four.,"Flores, Bryant and Davis Retail",REF738430,Bills & Utilities
TRX9896927,ACC537751,Standard Bank,Debit Order,20113.16,ZAR,2024-04-03 00:52:33,Completed,Stand lose son. Tell address play computer.,,REF690820,Shopping
TRX4926756,ACC562123,ABSA,Online Payment,14104.06,ZAR,2023-08-16 00:27:50,Completed,We cut my start what.,Reese-Johnson Retail,REF222405,Transport
TRX6337724,ACC402885,TymeBank,Deposit,1572.32,ZAR,2024-10-04 19:34:06,Pending,Find admit reach return southern pass lawyer.,,REF183417,Bills & Utilities
TRX6302241,ACC966067,Capitec,Cash Deposit,37430.18,ZAR,2023-06-26 17:58:18,Failed,Father race month result real better nice.,,REF214338,Transport
TRX7344174,ACC470377,Standard Bank,Debit Order,14587.61,ZAR,2023-02-17 22:14:00,Completed,Total I state. Social right simple resource real.,,REF884516,Shopping
TRX5050270,ACC323838,Nedbank,Debit Order,10940.79,ZAR,2023-02-02 19:52:15,Completed,Sea often alone majority heart to.,,REF154209,Shopping
TRX5184415,ACC848772,Standard Bank,Cash Deposit,2403.09,ZAR,2024-02-26 01:38:03,Failed,Court base deal moment create range contain.,,REF859491,Food & Dining
TRX9924250,ACC347239,Capitec,Online Payment,23651.6,ZAR,2023-03-28 18:32:02,Completed,Build age war alone audience.,Ross LLC Restaurant,REF279114,Shopping
TRX9312938,ACC359268,TymeBank,Online Payment,40018.94,ZAR,2024-01-11 02:38:01,Completed,Us former never course practice.,Hicks-Wright Travel,REF439016,Bills & Utilities
TRX6504653,ACC826156,FNB,Deposit,39410.77,ZAR,2023-11-07 12:02:08,Pending,Tax paper behind morning century operation full.,,REF964337,Transport
TRX3553109,ACC529347,Standard Bank,Withdrawal,45800.87,ZAR,2023-04-25 22:21:43,Completed,Book early suffer movement control let degree.,,REF819644,Transport
TRX7064800,ACC164635,TymeBank,Card Payment,25776.93,ZAR,2023-09-14 11:55:35,Completed,Sure life politics see floor stage medical.,Turner and Sons Travel,REF396959,Food & Dining
TRX8477723,ACC891956,Standard Bank,Card Payment,2537.28,ZAR,2023-03-14 02:45:21,Pending,Likely house heavy try.,Herman-Jones Grocery,REF484298,Transport
TRX3898484,ACC270479,Capitec,Cash Deposit,19651.08,ZAR,2024-05-06 19:18:17,Completed,Rule yet team onto couple.,,REF455497,Transport
TRX7613282,ACC145282,FNB,Deposit,49249.96,ZAR,2024-07-24 14:05:33,Completed,Impact message ok try.,,REF586837,Food & Dining
TRX5123885,ACC877834,ABSA,Deposit,37070.75,ZAR,2024-08-02 14:38:38,Completed,Pass main good product Democrat.,,REF231317,Bills & Utilities
TRX4737536,ACC582809,Standard Bank,Online Payment,9222.36,ZAR,2024-02-28 14:54:06,Completed,Expect try side.,Ramirez-Kelly Grocery,REF488780,Entertainment
TRX5358982,ACC595910,ABSA,Deposit,19836.29,ZAR,2023-02-07 04:30:50,Completed,Personal able win team quite.,,REF700821,Bills & Utilities
TRX2630185,ACC129679,TymeBank,Cash Deposit,10026.11,ZAR,2024-03-27 19:47:17,Failed,Most next people result including.,,REF546193,Food & Dining
TRX7211420,ACC628273,TymeBank,ATM Withdrawal,5467.91,ZAR,2024-01-15 05:43:35,Completed,Red night sound bag benefit hour great address.,,REF753327,Healthcare
TRX3259597,ACC868396,TymeBank,Card Payment,49198.3,ZAR,2023-05-04 01:15:39,Completed,Wind yeah reach appear.,Perez-Gaines Entertainment,REF586888,Transport
TRX8899804,ACC766022,FNB,Cash Deposit,11438.19,ZAR,2023-04-05 00:52:25,Failed,Position special whom how.,,REF875074,Bills & Utilities
TRX3282252,ACC121348,ABSA,Online Payment,31093.68,ZAR,2023-07-04 14:00:00,Completed,Forward record goal many perhaps memory ten.,Garcia-Griffin Retail,REF544280,Shopping
TRX2081277,ACC110518,Nedbank,Card Payment,3779.67,ZAR,2024-04-03 21:00:54,Failed,Now those him short.,Bennett Inc Entertainment,REF910990,Transport
TRX7896915,ACC627709,TymeBank,Debit Order,12358.64,ZAR,2024-10-06 12:56:04,Pending,Government rich want list able.,,REF374967,Healthcare
TRX9139785,ACC798977,TymeBank,EFT,8797.51,ZAR,2023-01-04 05:43:10,Failed,Resource eye movie six.,,REF899095,Shopping
TRX4508759,ACC778563,Nedbank,Cash Deposit,23040.12,ZAR,2024-01-01 17:23:02,Completed,Statement require especially whom in.,,REF572084,Healthcare
TRX4373767,ACC319132,Standard Bank,Cash Deposit,20808.83,ZAR,2023-06-19 00:41:02,Completed,Safe table age fish.,,REF812261,Shopping
TRX8224614,ACC170186,Discovery Bank,Deposit,6445.96,ZAR,2024-10-16 22:20:15,Completed,Single oil Democrat easy show.,,REF320211,Transport
TRX5876176,ACC667420,Nedbank,Card Payment,33871.61,ZAR,2023-08-16 19:11:42,Completed,Attorney certainly response woman cover full.,Brewer Inc Travel,REF499855,Bills & Utilities
TRX4071866,ACC680748,Discovery Bank,Deposit,407.88,ZAR,2024-07-30 14:05:44,Pending,Future minute message remember.,,REF553005,Food & Dining
TRX8447589,ACC910918,Standard Bank,Card Payment,46546.1,ZAR,2024-02-13 07:13:38,Completed,Popular training drop same nor either.,Allen Inc Retail,REF596919,Entertainment
TRX1695732,ACC995903,ABSA,Online Payment,42559.01,ZAR,2023-07-11 15:33:49,Completed,A language rate phone talk clear.,"Buchanan, Smith and Stark Entertainment",REF853401,Bills & Utilities
TRX6345384,ACC497681,Capitec,Withdrawal,9621.04,ZAR,2023-10-27 01:06:07,Pending,Sell star save dark history.,,REF340188,Transport
TRX1279364,ACC924940,Nedbank,Deposit,29530.43,ZAR,2024-07-15 11:53:24,Pending,Crime she foot.,,REF843282,Food & Dining
TRX1813275,ACC384034,ABSA,Card Payment,37894.43,ZAR,2023-09-26 03:25:08,Completed,Ground goal eight friend theory.,Acevedo-Dunn Travel,REF535775,Food & Dining
TRX9611822,ACC203621,Standard Bank,Online Payment,1136.19,ZAR,2023-10-06 07:22:24,Completed,Some owner some music picture decade compare.,Moore PLC Travel,REF499494,Transport
TRX8134474,ACC691911,Nedbank,ATM Withdrawal,16143.78,ZAR,2024-04-26 16:19:33,Completed,Nation particularly democratic charge eye.,,REF126008,Bills & Utilities
TRX1225170,ACC873455,Nedbank,Cash Deposit,16830.6,ZAR,2023-01-04 22:47:50,Completed,Whatever everyone west strategy.,,REF211422,Shopping
TRX4727765,ACC162365,TymeBank,ATM Withdrawal,2371.3,ZAR,2023-09-21 15:59:37,Completed,Power reach present do several once perhaps.,,REF322782,Healthcare
TRX8323357,ACC965536,ABSA,Cash Deposit,27299.36,ZAR,2023-05-16 16:51:00,Completed,Wind debate live important.,,REF368035,Healthcare
TRX9549281,ACC635691,ABSA,ATM Withdrawal,26007.48,ZAR,2023-05-18 16:51:20,Completed,Budget through gas president rather thought.,,REF588374,Transport
TRX8062984,ACC769767,Standard Bank,Debit Order,38200.54,ZAR,2024-11-18 00:15:30,Completed,Arrive shoulder collection.,,REF636089,Transport
TRX4375818,ACC411740,Capitec,Cash Deposit,42924.33,ZAR,2023-08-11 04:22:22,Completed,Herself within without better happen food.,,REF132994,Transport
TRX4391457,ACC613816,FNB,ATM Withdrawal,14851.46,ZAR,2024-01-19 06:39:28,Pending,Relationship cell local produce shoulder.,,REF305360,Shopping
TRX9811370,ACC873638,Discovery Bank,ATM Withdrawal,49928.47,ZAR,2024-02-29 19:24:05,Pending,Tend focus because.,,REF424013,Transport
TRX5150811,ACC954140,Standard Bank,Cash Deposit,38132.65,ZAR,2023-09-25 09:37:09,Pending,Pm responsibility two finally but never maintain.,,REF451808,Transport
TRX1965888,ACC349864,FNB,Online Payment,12336.55,ZAR,2023-03-23 07:28:36,Completed,Total clearly opportunity.,"Webb, Green and Allen Entertainment",REF275955,Transport
TRX9108227,ACC562557,Discovery Bank,Card Payment,44889.93,ZAR,2024-07-05 14:07:50,Completed,Develop time including.,Wilson LLC Entertainment,REF489635,Bills & Utilities
TRX2581572,ACC511661,Standard Bank,Online Payment,10231.71,ZAR,2023-03-07 03:01:25,Pending,Down president thus right meeting.,"Gordon, Robertson and Pierce Restaurant",REF106665,Food & Dining
TRX4936670,ACC183938,ABSA,Card Payment,4455.4,ZAR,2023-03-05 22:31:42,Completed,Again realize story bill true ok activity.,Prince-Mcmahon Entertainment,REF372056,Shopping
TRX7808925,ACC525505,Discovery Bank,EFT,41940.48,ZAR,2023-09-12 23:31:07,Completed,World again every stand.,,REF923304,Transport
TRX1957634,ACC579040,Standard Bank,Debit Order,35342.6,ZAR,2023-12-19 20:23:16,Failed,Claim assume per nearly goal.,,REF163282,Bills & Utilities
TRX2309489,ACC457046,Standard Bank,Withdrawal,24253.56,ZAR,2023-07-20 11:34:22,Completed,Form go eye without market pull cause.,,REF919908,Shopping
TRX9161872,ACC401277,Discovery Bank,EFT,3370.38,ZAR,2024-02-19 22:56:04,Completed,Son nearly because option. Would laugh rich.,,REF927304,Transport
TRX2245284,ACC497850,FNB,ATM Withdrawal,1963.01,ZAR,2024-02-06 22:53:32,Completed,Result work offer building.,,REF552458,Shopping
TRX9952168,ACC456443,Standard Bank,Debit Order,24504.79,ZAR,2024-05-01 09:07:08,Failed,Whose billion who its.,,REF821526,Transport
TRX8727091,ACC869149,Capitec,ATM Withdrawal,4674.2,ZAR,2024-08-12 20:03:37,Completed,Sign plan sister which treatment.,,REF145879,Food & Dining
TRX6113611,ACC756397,Capitec,Cash Deposit,7343.09,ZAR,2024-09-29 20:58:45,Completed,Floor strategy task work.,,REF655691,Entertainment
TRX5562173,ACC154115,Capitec,Deposit,34796.6,ZAR,2024-06-11 10:00:17,Failed,Born reveal none matter.,,REF410055,Healthcare
TRX4962210,ACC562349,FNB,Card Payment,27938.7,ZAR,2024-07-01 05:01:15,Completed,Up nothing total air.,Cabrera Inc Entertainment,REF986713,Entertainment
TRX7649563,ACC444821,Nedbank,Card Payment,17412.56,ZAR,2024-01-15 20:40:45,Pending,Job president lay the federal lay.,Bell LLC Restaurant,REF612620,Shopping
TRX8395367,ACC797524,Standard Bank,Cash Deposit,31721.42,ZAR,2023-05-23 11:38:07,Completed,Measure finish line central anyone.,,REF453877,Transport
TRX3201915,ACC652352,Standard Bank,Card Payment,24295.64,ZAR,2024-01-20 20:52:28,Completed,Fact increase situation several small where.,"Pratt, Garcia and Diaz Travel",REF687661,Transport
TRX1518667,ACC882219,Standard Bank,Card Payment,17409.44,ZAR,2023-05-31 15:38:57,Completed,Others feel job bed.,Davis-Santana Entertainment,REF933404,Transport
TRX3306608,ACC726197,TymeBank,Withdrawal,21844.52,ZAR,2023-07-26 08:08:40,Completed,Their part consider total.,,REF194498,Food & Dining
TRX3851969,ACC741569,Standard Bank,ATM Withdrawal,47581.36,ZAR,2023-12-11 14:43:57,Completed,Game remember thing central.,,REF310552,Food & Dining
TRX9956619,ACC113455,Discovery Bank,Card Payment,49755.58,ZAR,2023-04-27 17:15:26,Pending,Social official night draw father camera ball.,"Davis, Blake and Smith Travel",REF640403,Healthcare
TRX1872271,ACC486179,Discovery Bank,EFT,39737.99,ZAR,2024-05-02 19:40:35,Completed,Yard open involve ever more.,,REF728976,Entertainment
TRX7412288,ACC513429,ABSA,Cash Deposit,29607.51,ZAR,2024-07-09 14:16:53,Completed,School generation sound next purpose.,,REF773298,Transport
